ticker,date,window_start,window_end,window_size,garch_omega,garch_alpha1,garch_beta1,garch_gamma,realized_return,sigma,xi,xi_lo,xi_hi,ce,ce_se,ce_lo,ce_hi,ci_level,xp_fixed_tau,xp_fixed,xp_fixed_se,xp_fixed_lo,xp_fixed_hi,xp_fixed_alpha,es_01_alpha,es_01,es_01_se,es_01_lo,es_01_hi,es_01_var,es_01_var_se,var_alpha,var,var_se,var_lo,var_hi,es_alpha,es_var,es_var_se,es,es_se,es_lo,es_hi,tau_alpha,omega_alpha,alpha_tau,exception_var,exception_ce,exception_xp_fixed
BTC,2019-11-08,2017-02-11,2019-11-07,1000,1.478344482,0.1194543456,0.7812136965,0.05846590088,-5.121408381,3.042451016,-2.826830702,-3.249076828,-2.404584577,-8.600493943,0.9447903913,-10.45224908,-6.748738803,0.95,0.01,-6.120513139,0.6076231177,-7.311432566,-4.929593712,0.027,0.01,-10.91437698,1.186702622,-13.24027138,-8.588482577,-8.600493943,0.8884281394,0.01,-8.600493943,0.8884281394,-10.3417811,-6.859206787,0.025,-6.421925157,0.5674837483,-8.769039923,0.8583673998,-10.45140911,-7.086670734,0.002363360778,422.1262571,0.009,false,false,false
BTC,2019-11-09,2017-02-12,2019-11-08,1000,1.468784504,0.1178311189,0.7840558661,0.05682528307,0.09877334517,3.658714182,-2.815903406,-3.239598694,-2.392208117,-10.30258572,0.9593407864,-12.18285911,-8.422312334,0.95,0.01,-7.353985449,0.5853763677,-8.501302048,-6.206668851,0.027,0.01,-13.10602848,1.205749871,-15.4692548,-10.74280216,-10.30258572,0.8638190241,0.01,-10.30258572,0.8638190241,-11.9956399,-8.609531548,0.025,-7.691896153,0.5005596228,-10.53366777,0.8264526524,-12.1534852,-8.913850337,0.002391999474,417.0602926,0.009,false,false,false
BTC,2019-11-10,2017-02-13,2019-11-09,1000,1.463219291,0.117357896,0.7849447203,0.05595248006,2.708127536,3.458007188,-2.814235362,-3.238900341,-2.389570383,-9.73164611,0.9033714381,-11.50222159,-7.961070627,0.95,0.01,-6.952853776,0.5491401765,-8.029148744,-5.876558807,0.027,0.01,-12.39090202,1.136289468,-14.61798845,-10.16381558,-9.73164611,0.8066429029,0.01,-9.73164611,0.8066429029,-11.31263715,-8.150655072,0.025,-7.266114925,0.4666496211,-9.959708874,0.7760828862,-11.48080338,-8.438614368,0.002401835741,415.3482053,0.01,false,false,false
BTC,2019-11-11,2017-02-14,2019-11-10,1000,1.462681214,0.1170513581,0.7852970104,0.05569967581,-3.343184819,3.422568198,-2.812947308,-3.237903986,-2.38799063,-9.627504,0.8695418861,-11.33177478,-7.923233221,0.95,0.01,-6.880310492,0.5223417637,-7.904081536,-5.856539448,0.027,0.01,-12.26239809,1.093471134,-14.40556213,-10.11923405,-9.627504,0.7683598033,0.01,-9.627504,0.7683598033,-11.13346154,-8.121546459,0.025,-7.187626474,0.433863085,-9.857430386,0.7380211458,-11.30392525,-8.410935521,0.002404600584,414.8694823,0.009,false,false,false
BTC,2019-11-12,2017-02-15,2019-11-11,1000,1.463096664,0.1168145923,0.7855937568,0.05546906099,0.658655324,3.549245784,-2.811267266,-3.236355536,-2.386178995,-9.977878489,0.9228774826,-11.78668512,-8.169071861,0.95,0.01,-7.135011539,0.5591222985,-8.230871107,-6.039151971,0.027,0.01,-12.71254373,1.16162406,-14.98928505,-10.4358024,-9.977878489,0.8183340342,0.01,-9.977878489,0.8183340342,-11.58178372,-8.373973254,0.025,-7.448362537,0.4722243849,-10.22040325,0.7913622671,-11.77144479,-8.669361708,0.002409226233,414.0710241,0.01,false,false,false
BTC,2019-11-13,2017-02-16,2019-11-12,1000,1.458549741,0.1165699931,0.7861679628,0.05477965424,-0.08397010971,3.376602564,-2.810643525,-3.236511341,-2.384775709,-9.490426132,0.8824581812,-11.22001239,-7.760839879,0.95,0.01,-6.790723335,0.5346985176,-7.838713172,-5.742733498,0.027,0.01,-12.09920542,1.111424607,-14.27755762,-9.920853222,-9.490426132,0.7793008734,0.01,-9.490426132,0.7793008734,-11.01782778,-7.963024487,0.025,-7.085241148,0.4519592505,-9.727555077,0.757340044,-11.21191429,-8.243195867,0.002416268543,412.8612833,0.009,false,false,false
BTC,2019-11-14,2017-02-17,2019-11-13,1000,1.455028015,0.1167234284,0.7863931344,0.05407931862,-1.143720218,3.226789242,-2.810874469,-3.202427336,-2.419321602,-9.070099497,0.8101280344,-10.65792127,-7.482277727,0.95,0.01,-6.49305561,0.5317983222,-7.535361168,-5.450750051,0.027,0.01,-11.56853882,1.095582609,-13.71584127,-9.421236363,-9.070099497,0.7708188993,0.01,-9.070099497,0.7708188993,-10.58087678,-7.559322216,0.025,-6.772942427,0.45798034,-9.300451886,0.7539488619,-10.7781645,-7.82273927,0.002421903065,411.8984412,0.01,false,false,false
BTC,2019-11-15,2017-02-18,2019-11-14,1000,1.453358981,0.1169904937,0.7863537397,0.05361140916,-2.512939756,3.139310358,-2.811618839,-3.238605922,-2.384631756,-8.826544145,0.8661221599,-10.52411238,-7.128975905,0.95,0.01,-6.320352732,0.5341696337,-7.367305975,-5.273399488,0.027,0.01,-11.2600851,1.092787102,-13.40190846,-9.118261735,-8.826544145,0.7719536895,0.01,-8.826544145,0.7719536895,-10.33954557,-7.313542716,0.025,-6.592253907,0.4666094511,-9.051971677,0.7578645197,-10.53735884,-7.566584513,0.00242494017,411.3813083,0.01,false,false,false
BTC,2019-11-16,2017-02-19,2019-11-15,1000,1.454734842,0.1170606249,0.786230746,0.05349281765,0.6896630828,3.206200817,-2.811694569,-3.238721404,-2.384667734,-9.014857423,0.8764288303,-10.73262637,-7.297088481,0.95,0.01,-6.456412294,0.538667363,-7.512180926,-5.400643663,0.027,0.01,-11.50035646,1.10584681,-13.66777638,-9.332936536,-9.014857423,0.7791376542,0.01,-9.014857423,0.7791376542,-10.54193916,-7.487775682,0.025,-6.732590921,0.4681266594,-9.245522373,0.7644357626,-10.74378894,-7.74725581,0.002425903219,411.2175988,0.009,false,false,false
BTC,2019-11-17,2017-02-20,2019-11-16,1000,1.452786222,0.1173375985,0.7861566152,0.05304953741,0.317768528,3.094918386,-2.81285,-3.240327726,-2.385372274,-8.705541184,0.8656775759,-10.40223806,-7.008844313,0.95,0.01,-6.234946677,0.5359480702,-7.285385592,-5.184507762,0.027,0.01,-11.10749309,1.092621432,-13.24899175,-8.965994437,-8.705541184,0.7728892949,0.01,-8.705541184,0.7728892949,-10.22037637,-7.190706002,0.025,-6.502841494,0.4714206063,-8.929063918,0.7605656785,-10.41974526,-7.43838258,0.002427277651,410.9841831,0.009,false,false,false
BTC,2019-11-18,2017-02-21,2019-11-17,1000,1.448358251,0.1179696645,0.7861367613,0.05223285752,-3.182423938,2.99554071,-2.813978009,-3.207046669,-2.420909349,-8.429385682,0.8129116342,-10.02266321,-6.836108156,0.95,0.01,-6.038760365,0.5397339106,-7.096619391,-4.980901339,0.027,0.01,-10.75899155,1.091402483,-12.89810111,-8.619881995,-8.429385682,0.7754154457,0.01,-8.429385682,0.7754154457,-9.949172028,-6.909599335,0.025,-6.299526858,0.4818138453,-8.647240974,0.7659576933,-10.14849047,-7.145991482,0.002432071385,410.1721416,0.01,false,false,false
BTC,2019-11-19,2017-02-22,2019-11-18,1000,1.448530292,0.1181362521,0.7862997776,0.05171037603,-1.249037484,3.198277566,-2.81228156,-3.205611098,-2.418952022,-8.994457023,0.8427164771,-10.64615097,-7.342763079,0.95,0.01,-6.448001127,0.5562561276,-7.538243103,-5.357759151,0.027,0.01,-11.48459253,1.135941691,-13.71099733,-9.258187727,-8.994457023,0.7997474373,0.01,-8.994457023,0.7997474373,-10.5619332,-7.426980849,0.025,-6.722297691,0.4900531205,-9.230733825,0.7899268042,-10.77896191,-7.682505738,0.002438166456,409.1442695,0.01,false,false,false
BTC,2019-11-20,2017-02-23,2019-11-19,1000,1.442043842,0.1181580782,0.7868429655,0.05093177357,-2.203907156,3.120974171,-2.812132098,-3.241405353,-2.382858843,-8.776591643,0.8866305251,-10.51435554,-7.038827746,0.95,0.01,-6.295574298,0.5497224069,-7.373010417,-5.218138179,0.027,0.01,-11.2137595,1.120474205,-13.40984859,-9.017670417,-8.776591643,0.7871026293,0.01,-8.776591643,0.7871026293,-10.31928445,-7.233898837,0.025,-6.561592271,0.4856887673,-9.012149712,0.7803166303,-10.5415422,-7.48275722,0.00244591416,407.8450921,0.009,false,false,false
BTC,2019-11-21,2017-02-24,2019-11-20,1000,1.435438161,0.1189017146,0.7872364947,0.04954158714,-4.908676813,3.147277447,-2.811058866,-3.206152201,-2.41596553,-8.847182169,0.8429421635,-10.49931845,-7.195045888,0.95,0.01,-6.352298305,0.5562385106,-7.442505753,-5.262090858,0.027,0.01,-11.31415262,1.136190549,-13.54104518,-9.087260067,-8.847182169,0.7937878691,0.01,-8.847182169,0.7937878691,-10.4029778,-7.291386534,0.025,-6.618670205,0.4918069974,-9.090879609,0.7900588563,-10.63936651,-7.542392704,0.00245805055,405.8264584,0.01,false,false,false
BTC,2019-11-22,2017-02-25,2019-11-21,1000,1.444332955,0.1180785292,0.787345373,0.05027203802,-4.635206472,3.651630675,-2.807281416,-3.201499959,-2.413062872,-10.25115493,1.073701941,-12.35557206,-8.146737798,0.95,0.01,-7.363622872,0.7200244232,-8.77484481,-5.952400935,0.027,0.01,-13.10689339,1.434524924,-15.91851058,-10.29527621,-10.25115493,1.022266459,0.01,-10.25115493,1.022266459,-12.25476037,-8.247549489,0.025,-7.663146975,0.6586975093,-10.53557931,1.025218574,-12.54497079,-8.526187827,0.002457187964,405.9692732,0.01,false,false,false
BTC,2019-11-23,2017-02-26,2019-11-22,1000,1.45077046,0.117847042,0.7869486461,0.05132003952,1.377681495,3.951175263,-2.806763542,-3.235149106,-2.378377978,-11.09001468,1.285070185,-13.60870596,-8.571323395,0.95,0.01,-7.961927556,0.8287294632,-9.586207457,-6.337647655,0.027,0.01,-14.16942124,1.629487352,-17.36315776,-10.97568471,-11.09001468,1.176966424,0.01,-11.09001468,1.176966424,-13.39682648,-8.783202874,0.025,-8.286953653,0.7715506409,-11.39103988,1.180921901,-13.70560427,-9.076475481,0.00244934889,407.2717673,0.009,false,false,false
BTC,2019-11-24,2017-02-27,2019-11-23,1000,1.431686953,0.1171480009,0.7892565021,0.04925143286,-4.845012522,3.726302564,-2.802884128,-3.233654664,-2.372113592,-10.44439431,1.101605094,-12.60350062,-8.285288002,0.95,0.01,-7.514400167,0.6896163259,-8.866023329,-6.162777005,0.027,0.01,-13.37486003,1.398297396,-16.11547256,-10.63424749,-10.44439431,0.9765997583,0.01,-10.44439431,0.9765997583,-12.35849466,-8.530293957,0.025,-7.809664263,0.6169261313,-10.75097996,0.9836886841,-12.67897436,-8.822985572,0.002475122692,403.0203758,0.01,false,false,false
BTC,2019-11-25,2017-02-28,2019-11-24,1000,1.43190319,0.1167484732,0.7895868216,0.04953576443,1.383937059,4.038550027,-2.801164793,-3.2316466,-2.370682985,-11.31264415,1.276657893,-13.81484764,-8.810440659,0.95,0.01,-8.142179731,0.8153762275,-9.74028777,-6.544071691,0.027,0.01,-14.48759502,1.623908507,-17.67039721,-11.30479283,-11.31264415,1.152242391,0.01,-11.31264415,1.152242391,-13.57099774,-9.054290561,0.025,-8.457532852,0.7501581353,-11.64627732,1.165206156,-13.93003942,-9.36251522,0.002477301975,402.664959,0.01,false,false,false
BTC,2019-11-26,2017-03-01,2019-11-25,1000,1.413465704,0.1160207631,0.7917868918,0.04759500068,1.005783551,3.802993328,-2.797795556,-3.230579916,-2.365011197,-10.63999783,1.108485924,-12.81259032,-8.467405346,0.95,0.01,-7.673052145,0.6881382854,-9.0217784,-6.324325889,0.027,0.01,-13.65597009,1.410171978,-16.41985638,-10.8920838,-10.63999783,0.967218034,0.01,-10.63999783,0.967218034,-12.53571035,-8.744285323,0.025,-7.959515018,0.608278835,-10.97643858,0.9837105845,-12.90447589,-9.04840126,0.002501611773,398.7422825,0.009,false,false,false
BTC,2019-11-27,2017-03-02,2019-11-26,1000,1.400359823,0.1159596701,0.7931447158,0.04581797213,4.248662644,3.59739743,-2.795752367,-3.230476214,-2.36102852,-10.05743238,1.009874919,-12.03675085,-8.078113909,0.95,0.01,-7.264668076,0.6158361145,-8.471684681,-6.057651471,0.027,0.01,-12.92980104,1.285889744,-15.45009863,-10.40950346,-10.05743238,0.8605394756,0.01,-10.05743238,0.8605394756,-11.74405876,-8.370806,0.025,-7.52846645,0.5296124849,-10.39136863,0.8813169744,-12.11871816,-8.6640191,0.002521377542,395.6085933,0.009,false,false,false
BTC,2019-11-28,2017-03-03,2019-11-27,1000,1.394640147,0.1155320111,0.7940065724,0.04548832096,-0.9144267908,3.70876702,-2.793635915,-3.228883255,-2.358388575,-10.36094475,0.964847193,-12.25201049,-8.469878997,0.95,0.01,-7.488426439,0.5676794139,-8.601057645,-6.375795232,0.027,0.01,-13.3288916,1.226975447,-15.73371929,-10.92406392,-10.36094475,0.7920020126,0.01,-10.36094475,0.7920020126,-11.91324017,-8.808649326,0.025,-7.756610547,0.4578631485,-10.71196419,0.8127215451,-12.30486915,-9.11905923,0.002528660787,394.4662504,0.01,false,false,false
BTC,2019-11-29,2017-03-04,2019-11-28,1000,1.380976569,0.1149671968,0.7954553187,0.04441623864,3.917091014,3.525666686,-2.792473937,-3.229249165,-2.355698709,-9.845332331,0.9138426978,-11.63643111,-8.054233555,0.95,0.01,-7.125286492,0.5343935575,-8.172678618,-6.077894366,0.027,0.01,-12.68283359,1.163487211,-14.96322662,-10.40244056,-9.845332331,0.7408623779,0.01,-9.845332331,0.7408623779,-11.29739591,-8.393268752,0.025,-7.373889896,0.426227803,-10.19142655,0.7660650201,-11.6928864,-8.689966705,0.002544970879,391.9318045,0.009,false,false,false
BTC,2019-11-30,2017-03-05,2019-11-29,1000,1.375279134,0.1146632373,0.7961947832,0.0439540828,-2.49984122,3.609592844,-2.791059556,-3.192635158,-2.389483954,-10.0745886,0.8645179659,-11.76901268,-8.380164524,0.95,0.01,-7.295177736,0.5331626689,-8.340157365,-6.250198107,0.028,0.01,-12.98688411,1.192814202,-15.32475698,-10.64901123,-10.0745886,0.755171813,0.01,-10.0745886,0.755171813,-11.55469816,-8.594479045,0.025,-7.546848639,0.4343742399,-10.43547082,0.7842546945,-11.97258178,-8.898359863,0.002551065616,390.9930533,0.01,false,false,false
BTC,2019-12-01,2017-03-06,2019-11-30,1000,1.367832834,0.1143777802,0.7968977278,0.04340029948,-1.93867823,3.567126255,-2.791090422,-3.193450626,-2.388730218,-9.956171923,0.8503497899,-11.62282689,-8.28951696,0.95,0.01,-7.215461838,0.5223198975,-8.239190026,-6.191733651,0.028,0.01,-12.84295651,1.175012249,-15.1459382,-10.53997482,-9.956171923,0.7380015331,0.01,-9.956171923,0.7380015331,-11.40262835,-8.509715497,0.025,-7.459995364,0.4224370812,-10.31895758,0.7693004003,-11.82675866,-8.811156506,0.002559725209,389.6669342,0.01,false,false,false
BTC,2019-12-02,2017-03-07,2019-12-01,1000,1.362100618,0.1143086957,0.7972908505,0.04282352571,-1.387547711,3.476071647,-2.792940995,-3.231848991,-2.354032999,-9.708463006,0.904097964,-11.48046245,-7.936463558,0.95,0.01,-7.037404707,0.5135601128,-8.043964031,-6.030845382,0.028,0.01,-12.52556643,1.152823983,-14.78505992,-10.26607294,-9.708463006,0.7247394261,0.01,-9.708463006,0.7247394261,-11.12892618,-8.287999833,0.025,-7.273725279,0.4172206692,-10.06308859,0.7564261046,-11.54565652,-8.580520672,0.002562341648,389.2680194,0.01,false,false,false
BTC,2019-12-03,2017-03-08,2019-12-02,1000,1.357924169,0.1143514307,0.797499009,0.0423070659,-0.02517083198,3.358974498,-2.795826471,-3.198890234,-2.392762707,-9.391109814,0.8225566727,-11.00329127,-7.778928361,0.95,0.01,-6.835851367,0.5080956598,-7.831700561,-5.840002173,0.028,0.01,-12.11287027,1.133224608,-14.33394969,-9.891790855,-9.391109814,0.6988206204,0.01,-9.391109814,0.6988206204,-10.76077306,-8.021446567,0.025,-7.117756027,0.4384866883,-9.771231581,0.7389546489,-11.21955608,-8.322907083,0.002558648455,389.8313384,0.01,false,false,false
BTC,2019-12-04,2017-03-09,2019-12-03,1000,1.361037499,0.1148408378,0.7967452832,0.04251398303,-0.9348132541,3.215741882,-2.795726263,-3.235450402,-2.356002123,-8.990334035,0.878385583,-10.71193814,-7.268729927,0.95,0.01,-6.532740351,0.5121382019,-7.536512782,-5.52896792,0.028,0.01,-11.60065556,1.122098802,-13.7999288,-9.401382326,-8.990334035,0.7103614506,0.01,-8.990334035,0.7103614506,-10.38261689,-7.598051175,0.025,-6.820438181,0.4512179723,-9.33869206,0.7422878621,-10.79354954,-7.883834584,0.002561111103,389.4555326,0.01,false,false,false
BTC,2019-12-05,2017-03-10,2019-12-04,1000,1.357988607,0.1150003769,0.7966117632,0.04239888908,2.670476776,3.117183851,-2.798310935,-3.23809417,-2.358527699,-8.722849657,0.8766967077,-10.44114363,-7.004555684,0.95,0.01,-6.35610629,0.5087372682,-7.353213013,-5.358999567,0.029,0.01,-11.25486487,1.120688749,-13.45137445,-9.058355281,-8.722849657,0.7058823918,0.01,-8.722849657,0.7058823918,-10.10635372,-7.339345591,0.025,-6.617177407,0.4690918154,-9.086491885,0.7527995296,-10.56195185,-7.611031919,0.00256202924,389.3156078,0.01,false,false,false
BTC,2019-12-06,2017-03-11,2019-12-05,1000,1.368256173,0.1156350444,0.7952533335,0.04317687101,1.31628393,3.148867713,-2.800750283,-3.239629707,-2.361870859,-8.819192139,0.861359438,-10.50742561,-7.130958662,0.95,0.01,-6.401583343,0.5043012807,-7.389995691,-5.413170996,0.028,0.01,-11.3654599,1.098308098,-13.51810422,-9.212815587,-8.819192139,0.6957742683,0.01,-8.819192139,0.6957742683,-10.18288465,-7.455499631,0.025,-6.690571718,0.4546930406,-9.153563794,0.7293400507,-10.58304403,-7.724083562,0.002545013035,391.925296,0.01,false,false,false
BTC,2019-12-07,2017-03-12,2019-12-06,1000,1.368301484,0.1158334731,0.7948305517,0.04353926631,0.122373948,3.07212648,-2.803350759,-3.242011251,-2.364690267,-8.612248099,0.8581791006,-10.29424823,-6.930247969,0.95,0.01,-6.260410776,0.5082519802,-7.256566352,-5.2642552,0.028,0.01,-11.09353609,1.094616932,-13.23894585,-8.948126326,-8.612248099,0.6970132153,0.01,-8.612248099,0.6970132153,-9.978368897,-7.2461273,0.025,-6.533766914,0.4625547462,-8.951426733,0.7357169175,-10.39340539,-7.509448072,0.002541030519,392.5411214,0.01,false,false,false
BTC,2019-12-08,2017-03-13,2019-12-07,1000,1.361026441,0.1158388515,0.7951029176,0.04336962592,0.1072369055,2.974818233,-2.805593507,-3.20883908,-2.402347933,-8.346130717,0.8064758689,-9.926794374,-6.76546706,0.95,0.01,-6.07646604,0.517159168,-7.090079383,-5.062852696,0.028,0.01,-10.75286125,1.098695007,-12.90626389,-8.599458602,-8.346130717,0.7059366407,0.01,-8.346130717,0.7059366407,-9.729741108,-6.962520326,0.025,-6.331646238,0.4772605402,-8.687946658,0.750039519,-10.1579971,-7.217896214,0.002544660305,391.9797615,0.01,false,false,false
BTC,2019-12-09,2017-03-14,2019-12-08,1000,1.349154363,0.1160365831,0.7957045289,0.04242888009,-2.184425368,2.892949679,-2.807733472,-3.212283868,-2.403183075,-8.122631647,0.8155010059,-9.720984248,-6.524279046,0.95,0.01,-5.91760549,0.5277249329,-6.951927352,-4.883283628,0.028,0.01,-10.47325952,1.109294259,-12.64743632,-8.299082728,-8.122631647,0.7205543216,0.01,-8.122631647,0.7205543216,-9.534892166,-6.710371127,0.025,-6.160883957,0.4932714047,-8.460946112,0.7665327863,-9.963322766,-6.958569458,0.002554006398,390.5416972,0.01,false,false,false
BTC,2019-12-10,2017-03-15,2019-12-09,1000,1.343967672,0.116397801,0.7958091397,0.04158985625,-1.672899915,2.956792765,-2.809408428,-3.251099896,-2.367716961,-8.306838515,0.863890358,-10.0000325,-6.613644526,0.95,0.01,-6.055051558,0.5202159771,-7.074656137,-5.035446978,0.028,0.01,-10.71595423,1.107166574,-12.88596084,-8.545947621,-8.306838515,0.7087066238,0.01,-8.306838515,0.7087066238,-9.695877973,-6.917799056,0.025,-6.299330316,0.4810450381,-8.656743869,0.7570401757,-10.14051535,-7.17297239,0.00256043996,389.5578789,0.01,false,false,false
BTC,2019-12-11,2017-03-16,2019-12-10,1000,1.341553034,0.1170951233,0.795414141,0.04079330962,-0.8373983817,2.952247746,-2.812429063,-3.254809297,-2.370048829,-8.302987362,0.8713216476,-10.01074641,-6.595228314,0.95,0.01,-6.053601129,0.5264168068,-7.085359111,-5.021843147,0.028,0.01,-10.71272571,1.116784723,-12.90158354,-8.52386787,-8.302987362,0.71630402,0.01,-8.302987362,0.71630402,-9.706917443,-6.899057281,0.025,-6.29489879,0.4877935704,-8.654031724,0.7658667961,-10.15510306,-7.152960387,0.002563135893,389.1470861,0.01,false,false,false
BTC,2019-12-12,2017-03-17,2019-12-11,1000,1.327014285,0.1171159407,0.7966380566,0.03898762152,0.3555471658,2.890570969,-2.9398785,-3.319138375,-2.560618625,-8.497927443,0.7970365844,-10.06009044,-6.935764443,0.95,0.01,-6.005867892,0.546610181,-7.07720416,-4.934531624,0.027,0.01,-10.59812258,1.048977292,-12.65408029,-8.542164867,-8.497927443,0.7892130123,0.01,-8.497927443,0.7892130123,-10.04475652,-6.951098363,0.025,-6.160956958,0.5138498608,-8.596293417,0.7930808937,-10.1507034,-7.041883428,0.002185045177,456.6564413,0.01,false,false,false
BTC,2019-12-13,2017-03-18,2019-12-12,1000,1.281813659,0.1152806158,0.8020859706,0.03461440937,0.3658878798,2.823814455,-2.855092898,-3.376521461,-2.333664335,-8.062252597,0.9608172975,-9.945419896,-6.179085298,0.95,0.01,-5.938626182,0.602824502,-7.120140494,-4.757111869,0.025,0.01,-10.89934113,1.300591394,-13.44845342,-8.350228837,-8.062252597,0.8285548192,0.01,-8.062252597,0.8285548192,-9.686190202,-6.438314992,0.025,-5.960365992,0.5212150562,-8.512031168,0.8736077963,-10.22427099,-6.799791351,0.003102725612,321.2972718,0.009,false,false,false
BTC,2019-12-14,2017-03-19,2019-12-13,1000,1.248390722,0.1149146427,0.8052018314,0.03347848356,-2.014895615,2.766882967,-2.842696641,-3.249872495,-2.435520786,-7.865408917,0.8400511161,-9.51187885,-6.218938984,0.95,0.01,-5.638401089,0.5504543469,-6.717271784,-4.559530394,0.028,0.01,-10.09237113,1.130298738,-12.30771595,-7.877026313,-7.865408917,0.7935093614,0.01,-7.865408917,0.7935093614,-9.420658687,-6.310159147,0.025,-5.840468185,0.5236486555,-8.075838417,0.803066726,-9.649820277,-6.501856557,0.002493838442,399.9882851,0.01,false,false,false
BTC,2019-12-15,2017-03-20,2019-12-14,1000,1.242082745,0.1144784487,0.8057613409,0.03375960658,0.3870282471,2.829368077,-2.843580376,-3.251099163,-2.436061589,-8.045535541,0.8392950834,-9.690523677,-6.400547406,0.95,0.01,-5.781224654,0.5563403849,-6.871631771,-4.690817536,0.027,0.01,-10.32392793,1.133092203,-12.54474784,-8.103108022,-8.045535541,0.775920225,0.01,-8.045535541,0.775920225,-9.566311237,-6.524759846,0.025,-5.974272446,0.5165487021,-8.278511622,0.8026257366,-9.851629159,-6.705394085,0.002496790589,399.5141658,0.01,false,false,false
